,Wavelength,Flux
817,1817,0.5666599107175689
818,1818,0.6259539857877323
819,1819,0.5249136572949771
820,1820,0.625921910100522
821,1821,0.9301954019634747
822,1822,0.5708644080681483
823,1823,0.7582642879048082
824,1824,0.5485347005420538
825,1825,0.9084849495668458
826,1826,0.40380017587573735
827,1827,0.8697234934022777
828,1828,0.6263859515077066
829,1829,0.8644666637821705
830,1830,1.059845367763286
831,1831,0.8576126911144231
832,1832,0.44080169624099264
833,1833,0.7079044910431146
834,1834,0.9139414494023828
835,1835,0.6725645765924441
836,1836,0.7359603341747515
837,1837,0.6969940645051413
838,1838,0.4649873462739881
839,1839,0.5418696639056053
840,1840,0.6021516654608321
841,1841,0.4996549518534738
842,1842,0.8144985008980524
843,1843,0.4799793232469329
844,1844,0.9378814678541361
845,1845,0.28749714921302744
846,1846,0.9524091307569185
847,1847,0.10745038321377842
848,1848,0.3396951673690609
849,1849,0.5683884485625086
850,1850,0.5646421280925594
851,1851,0.4070229612624763
852,1852,0.4008597401500885
853,1853,0.41470275389067024
854,1854,0.306595937262295
855,1855,0.379993497189826
856,1856,0.5287369585915527
857,1857,0.12812760864988887
858,1858,0.5159275157850262
859,1859,0.5731632970457138
860,1860,0.5119452514997906
861,1861,0.3638280851019344
862,1862,0.3703461870935785
863,1863,-0.07213306179462403
864,1864,0.2160256480470715
865,1865,0.8271273433074389
866,1866,0.06357097676045156
867,1867,0.1189580130794004
868,1868,-0.1691901531960465
869,1869,0.16075471471727576
870,1870,-0.0694764966448928
871,1871,-0.26179068642689884
872,1872,-0.020423262856604507
873,1873,0.09485394505182076
874,1874,-0.12092596747704577
875,1875,0.21155104646433184
876,1876,0.5461587283423242
877,1877,-0.31724144108534547
878,1878,-0.3677157701571545
879,1879,0.40843668296824737
880,1880,-0.09951548154335771
881,1881,-0.13717461263969116
882,1882,0.07629427474828719
883,1883,0.23159406683946376
884,1884,-0.053380162484064006
885,1885,0.1913868637040005
886,1886,0.14445220583314783
887,1887,0.1837011780393156
888,1888,-0.22069978083110353
889,1889,0.11227651465241867
890,1890,-0.013812050329250009
891,1891,0.0939357865669587
892,1892,0.3430577760054567
893,1893,-0.38957662521798264
894,1894,-0.020283225237224714
895,1895,-0.2737405537534756
896,1896,-0.40232254320598565
897,1897,0.10059118836856441
898,1898,0.1388267183876264
899,1899,-0.1539099026419122
900,1900,0.2255367145265723
901,1901,0.10753972280730956
902,1902,-0.17145261997721156
903,1903,-0.1670370308092377
904,1904,0.2999984209321139
905,1905,0.23472331134573926
906,1906,-0.07016312118336526
907,1907,0.0794290795451443
908,1908,-0.34610705980840795
909,1909,0.14938299855533854
910,1910,-0.15286399817913665
911,1911,-0.10045494938490657
912,1912,-0.22538866522465878
913,1913,-0.30980394979337617
914,1914,-0.2598628825785485
915,1915,0.15701721674700692
916,1916,-0.13346326529178984
917,1917,0.2504787985452649
918,1918,0.201230616734718
919,1919,0.42234587575464455
920,1920,0.189979137099245
921,1921,-0.15412728807890333
922,1922,-0.22872867654064535
923,1923,-0.3043817899476878
924,1924,-0.3545538218277042
925,1925,-0.06604801987943931
926,1926,-0.30919963448686477
927,1927,-0.20484372008463883
928,1928,0.029624366465133903
929,1929,-0.18146619510875134
930,1930,-0.35166371291069387
931,1931,0.24694654212640035
932,1932,-0.11960853305370384
933,1933,0.023017409423060353
934,1934,0.09611070019821051
935,1935,-0.36285291061030733
936,1936,-0.023324661045197148
937,1937,0.10545775311951447
938,1938,0.11548212192656064
939,1939,0.27814711574442685
940,1940,-0.24944657256790936
941,1941,0.15081606139748846
942,1942,0.04743679921097885
943,1943,-0.1080218760876539
944,1944,-0.11067290312090775
945,1945,0.1700842554399181
946,1946,0.1876558751534338
947,1947,0.254179651316582
948,1948,-0.18565373968080923
949,1949,0.43589064441367475
950,1950,0.3764260039278682
951,1951,-0.03369763555337947
952,1952,-0.04526531443276881
953,1953,-0.21353387636518573
954,1954,-0.28955797984158893
955,1955,0.16440989483468635
956,1956,0.47528401707204826
957,1957,-0.10252147822678329
958,1958,-0.2930000292994032
959,1959,-0.116199101592137
960,1960,-0.6113316763548717
961,1961,0.041640145628885156
962,1962,0.7202032586086549
963,1963,0.2687426476003623
964,1964,-0.29016871260197374
965,1965,0.10832921952175853
966,1966,0.011984778467132202
967,1967,-0.18033010704228758
968,1968,-0.3286268200842766
969,1969,0.1959435922205307
970,1970,-0.08962156001777344
971,1971,0.056575011973576894
972,1972,-0.33513626138391217
973,1973,-0.5250427667646409
974,1974,0.22328652348553588
975,1975,-0.14101749230136132
976,1976,-0.014070501446268369
977,1977,0.18896205328981466
978,1978,0.3945843653006502
979,1979,0.30992068680823254
980,1980,0.005939621570672585
981,1981,-0.21165019532393936
982,1982,0.38453887616702165
983,1983,0.005473831268379095
984,1984,0.15174023512294843
985,1985,-0.4748855751361048
986,1986,-0.3828767046433385
987,1987,-0.2213800932110121
988,1988,-0.013135546246717603
989,1989,0.08062771976201968
990,1990,0.5865108286090388
991,1991,0.23318977003329971
992,1992,0.07065964790416057
993,1993,-0.07524794079565825
994,1994,-0.07038238908362536
995,1995,-0.22100513637688907
